sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
SE-C02-008-A0015,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.342787359,0.000000000,0.000000000
SE-C02-008-A0016,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.351652471,0.000000000,0.000000000
SE-C02-008-A0017,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.348317143,0.000000000,0.000000000
SE-C02-008-A0018,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.346062385,0.000000000,0.000000000
SE-C02-008-A0019,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.387896579,0.000000000,0.000000000
SE-C02-008-A0020,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.347195207,0.000000000,0.000000000
SE-C02-008-A0021,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.390657572,0.000000000,0.000000000
SE-C02-008-A0022,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.385307864,0.000000000,0.000000000
SE-C02-008-A0023,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.417963078,0.000000000,0.000000000
SE-C02-008-A0024,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.430028483,0.000000000,0.000000000
SE-C02-008-A0025,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.438175663,0.000000000,0.000000000
SE-C02-008-A0026,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.440333113,0.000000000,0.000000000
SE-C02-008-A0027,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.434748829,0.000000000,0.000000000
SE-C02-008-A0028,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.452723302,0.000000000,0.000000000
SE-C02-008-A0029,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.496962130,0.000000000,0.000000000
SE-C02-008-A0030,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.469199216,0.000000000,0.000000000
SE-C02-008-A0031,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.509897899,0.000000000,0.000000000
SE-C02-008-A0032,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.509118013,0.000000000,0.000000000
SE-C02-008-A0033,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.503519716,0.000000000,0.000000000
SE-C02-008-A0034,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.496826743,0.000000000,0.000000000
SE-C02-008-A0035,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.557900582,0.000000000,0.000000000
SE-C02-008-A0036,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.532301390,0.000000000,0.000000000
SE-C02-008-A0037,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.563545575,0.000000000,0.000000000
SE-C02-008-A0038,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.559956065,0.000000000,0.000000000
SE-C02-008-A0039,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.548840270,0.000000000,0.000000000
SE-C02-008-A0040,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.582428884,0.000000000,0.000000000
SE-C02-008-A0041,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.597483763,0.000000000,0.000000000
SE-C02-008-A0042,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.589124826,0.000000000,0.000000000
SE-C02-008-A0043,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.630377241,0.000000000,0.000000000
SE-C02-008-A0044,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.659623861,0.000000000,0.000000000
SE-C02-008-A0045,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.640145573,0.000000000,0.000000000
SE-C02-008-A0046,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.662062961,0.000000000,0.000000000
SE-C02-008-A0047,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.618698592,0.000000000,0.000000000
SE-C02-008-A0048,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.673184363,0.000000000,0.000000000
SE-C02-008-A0049,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.651238837,0.000000000,0.000000000
SE-C02-008-A0050,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.733588841,0.000000000,0.000000000
SE-C02-008-A0051,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.730554047,0.000000000,0.000000000
SE-C02-008-A0052,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.721615826,0.000000000,0.000000000
SE-C02-008-A0053,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.730330358,0.000000000,0.000000000
SE-C02-008-A0054,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.779007355,0.000000000,0.000000000
SE-C02-008-A0055,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.746607398,0.000000000,0.000000000
SE-C02-008-A0056,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.728659424,0.000000000,0.000000000
SE-C02-008-A0057,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.738615256,0.000000000,0.000000000
SE-C02-008-A0058,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.767654349,0.000000000,0.000000000
SE-C02-008-A0059,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.822906917,0.000000000,0.000000000
SE-C02-008-A0060,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.690281411,0.000000000,0.000000000
SE-C02-008-A0061,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.818374144,0.000000000,0.000000000
SE-C02-008-A0062,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.801587676,0.000000000,0.000000000
SE-C02-008-A0063,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.816694940,0.000000000,0.000000000
SE-C02-008-A0064,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.829927746,0.000000000,0.000000000
SE-C02-008-A0065,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.890377400,0.000000000,0.000000000
SE-C02-008-A0066,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.803270302,0.000000000,0.000000000
SE-C02-008-A0067,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.844863257,0.000000000,0.000000000
SE-C02-008-A0068,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.834788666,0.000000000,0.000000000
SE-C02-008-A0069,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.905768013,0.000000000,0.000000000
SE-C02-008-A0070,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.938429895,0.000000000,0.000000000
SE-C02-008-A0071,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.909088918,0.000000000,0.000000000
SE-C02-008-A0072,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.977009662,0.000000000,0.000000000
SE-C02-008-A0073,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.908226171,0.000000000,0.000000000
SE-C02-008-A0074,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.994728587,0.000000000,0.000000000
SE-C02-008-A0075,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.870348401,0.000000000,0.000000000
SE-C02-008-A0076,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.898279000,0.000000000,0.000000000
SE-C02-008-A0077,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.937160421,0.000000000,0.000000000
SE-C02-008-A0078,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.977609640,0.000000000,0.000000000
SE-C02-008-A0079,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.887757062,0.000000000,0.000000000
SE-C02-008-A0080,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,1.031002768,0.000000000,0.000000000
SE-C02-008-A0081,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.975599842,0.000000000,0.000000000
SE-C02-008-A0082,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.937988594,0.000000000,0.000000000
SE-C02-008-A0083,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,1.002754703,0.000000000,0.000000000
SE-C02-008-A0084,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.986650940,0.000000000,0.000000000
SE-C02-008-A0085,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.987175247,0.000000000,0.000000000
SE-C02-008-A0086,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.998177884,0.000000000,0.000000000
SE-C02-008-A0087,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,1.051884748,0.000000000,0.000000000
SE-C02-008-A0088,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.901386357,0.000000000,0.000000000
SE-C02-008-A0089,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,1.049078603,0.000000000,0.000000000
SE-C02-008-A0090,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,1.012018533,0.000000000,0.000000000
SE-C02-008-A0091,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,1.038972132,0.000000000,0.000000000
SE-C02-008-A0092,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.992198150,0.000000000,0.000000000
SE-C02-008-A0093,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.923203135,0.000000000,0.000000000
SE-C02-008-A0094,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.945907404,0.000000000,0.000000000
SE-C02-008-A0095,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,1.037751195,0.000000000,0.000000000
SE-C02-008-A0096,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.998816306,0.000000000,0.000000000
SE-C02-008-A0097,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.998012788,0.000000000,0.000000000
SE-C02-008-A0098,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,1.066962195,0.000000000,0.000000000
SE-C02-008-A0099,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.985550812,0.000000000,0.000000000
SE-C02-008-A0100,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.983094546,0.000000000,0.000000000
SE-C02-008-A0101,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.978516708,0.000000000,0.000000000
SE-C02-008-A0102,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,1.004764048,0.000000000,0.000000000
SE-C02-008-A0103,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.925708849,0.000000000,0.000000000
SE-C02-008-A0104,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.790364226,0.000000000,0.000000000
SE-C02-008-A0105,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.902916852,0.000000000,0.000000000
SE-C02-008-A0106,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.881656525,0.000000000,0.000000000
SE-C02-008-A0107,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.898200184,0.000000000,0.000000000
SE-C02-008-A0108,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.828573896,0.000000000,0.000000000
SE-C02-008-A0109,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.855727655,0.000000000,0.000000000
SE-C02-008-A0110,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.827661308,0.000000000,0.000000000
SE-C02-008-A0111,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.830469402,0.000000000,0.000000000
SE-C02-008-A0112,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.810496060,0.000000000,0.000000000
SE-C02-008-A0113,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.800306960,0.000000000,0.000000000
SE-C02-008-A0114,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.817762657,0.000000000,0.000000000
SE-C02-008-A0115,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.829664470,0.000000000,0.000000000
SE-C02-008-A0116,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.829165221,0.000000000,0.000000000
SE-C02-008-A0117,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.866192163,0.000000000,0.000000000
SE-C02-008-A0118,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.818440518,0.000000000,0.000000000
SE-C02-008-A0119,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.834608934,0.000000000,0.000000000
SE-C02-008-A0120,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.824719157,0.000000000,0.000000000
SE-C02-008-A0121,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.846079507,0.000000000,0.000000000
SE-C02-008-A0122,SE-C02-008,DS05,santa_elena,CAMPAIGN_02,242.000000000,243.134176157,1.134176157,0.737524546,0.000000000,0.000000000
SE-C02-009-A0001,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.062004007,0.000000000,0.000000000
SE-C02-009-A0002,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.070724046,0.000000000,0.000000000
SE-C02-009-A0003,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.069478084,0.000000000,0.000000000
SE-C02-009-A0004,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.068631833,0.000000000,0.000000000
SE-C02-009-A0005,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.068129197,0.000000000,0.000000000
SE-C02-009-A0006,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.072600204,0.000000000,0.000000000
SE-C02-009-A0007,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.078964542,0.000000000,0.000000000
SE-C02-009-A0008,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.074867689,0.000000000,0.000000000
SE-C02-009-A0009,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.083647528,0.000000000,0.000000000
SE-C02-009-A0010,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.080788651,0.000000000,0.000000000
SE-C02-009-A0011,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.086596954,0.000000000,0.000000000
SE-C02-009-A0012,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.091936383,0.000000000,0.000000000
SE-C02-009-A0013,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.093072404,0.000000000,0.000000000
SE-C02-009-A0014,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.099504492,0.000000000,0.000000000
SE-C02-009-A0015,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.091800002,0.000000000,0.000000000
SE-C02-009-A0016,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.093419183,0.000000000,0.000000000
SE-C02-009-A0017,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.104458378,0.000000000,0.000000000
SE-C02-009-A0018,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.112820356,0.000000000,0.000000000
SE-C02-009-A0019,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.106843616,0.000000000,0.000000000
SE-C02-009-A0020,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.122079528,0.000000000,0.000000000
SE-C02-009-A0021,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.124557889,0.000000000,0.000000000
SE-C02-009-A0022,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.135623812,0.000000000,0.000000000
SE-C02-009-A0023,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.148795971,0.000000000,0.000000000
SE-C02-009-A0024,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.155824363,0.000000000,0.000000000
SE-C02-009-A0025,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.143123413,0.000000000,0.000000000
SE-C02-009-A0026,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.152005900,0.000000000,0.000000000
SE-C02-009-A0027,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.151733118,0.000000000,0.000000000
SE-C02-009-A0028,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.176346395,0.000000000,0.000000000
SE-C02-009-A0029,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.169011078,0.000000000,0.000000000
SE-C02-009-A0030,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.178397454,0.000000000,0.000000000
SE-C02-009-A0031,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.165076489,0.000000000,0.000000000
SE-C02-009-A0032,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.186723286,0.000000000,0.000000000
SE-C02-009-A0033,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.192937809,0.000000000,0.000000000
SE-C02-009-A0034,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.198033131,0.000000000,0.000000000
SE-C02-009-A0035,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.214918332,0.000000000,0.000000000
SE-C02-009-A0036,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.200221438,0.000000000,0.000000000
SE-C02-009-A0037,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.220442483,0.000000000,0.000000000
SE-C02-009-A0038,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.212637871,0.000000000,0.000000000
SE-C02-009-A0039,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.230410408,0.000000000,0.000000000
SE-C02-009-A0040,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.249953296,0.000000000,0.000000000
SE-C02-009-A0041,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.245573787,0.000000000,0.000000000
SE-C02-009-A0042,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.254101030,0.000000000,0.000000000
SE-C02-009-A0043,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.254060565,0.000000000,0.000000000
SE-C02-009-A0044,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.263447484,0.000000000,0.000000000
SE-C02-009-A0045,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.270263627,0.000000000,0.000000000
SE-C02-009-A0046,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.265521528,0.000000000,0.000000000
SE-C02-009-A0047,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.287541659,0.000000000,0.000000000
SE-C02-009-A0048,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.305023193,0.000000000,0.000000000
SE-C02-009-A0049,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.283645571,0.000000000,0.000000000
SE-C02-009-A0050,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.321148061,0.000000000,0.000000000
SE-C02-009-A0051,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.297227743,0.000000000,0.000000000
SE-C02-009-A0052,SE-C02-009,DS05,santa_elena,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.310378707,0.000000000,0.000000000
